,2023-10-05 02:49:37,Day1,Day3,Day5,Day7,Day10,Day14,Day21,Day28
183,CVX/USDT:USDT,,-0.19075543660741592,0.11553330612735506,-0.19380261737470378,-0.2386658027305331,-0.2009376124961479,0.376329380881205,0.19182089238255232
184,ICP/USDT:USDT,-0.03974425110686158,0.38328004219538425,-0.03250854961280873,0.15588815034000592,0.03881487339771975,0.27177715416807047,0.0449547473676892,-0.2002156423783043
185,APT/USDT:USDT,-0.9496826166058245,-0.6291324067335273,0.5516084927362007,0.29325775623882405,0.020739178401519367,0.004734821545238118,0.414327763748584,0.4025011540160776
186,QNT/USDT:USDT,,,,-1.135703924449482e-14,-3.476867998989481e-15,,-0.31424107958343245,-0.150600424774655
187,APT/BUSD:BUSD,-0.20359014095512798,0.4099980835034616,-0.16341370003304276,0.2143644659284821,0.3080898420027073,-0.2099439738659591,-0.0171442620913865,0.1778846720705154
188,BLUEBIRD/USDT:USDT,0.8195429813971341,0.3250645639166006,0.308688553664469,0.5697209296941569,0.4196396023840714,0.2027677823409472,0.2237482459014025,0.3503642800875959
189,FET/USDT:USDT,,-0.20412414523193,0.19576004562947874,-0.2573082637798019,-0.2435902982589224,-0.22029223754018354,0.4845815849588783,0.3510386585811864
190,AGIX/BUSD:BUSD,,,,6.011316486519795e-14,8.381782930897142e-14,,-0.11920844915528293,0.08244342103123924
191,FXS/USDT:USDT,,,,-2.987442132694748e-13,6.1867798217312846e-15,,0.34853117264657996,0.171669902958857
192,HOOK/USDT:USDT,,,,1.7038643342365463e-14,-2.6620040225513655e-14,0.2165724488971704,0.14241542878765667,0.19110986403253896
193,MAGIC/USDT:USDT,-0.5664124612641479,0.511808789299374,0.45675707692983675,-0.3742096071844459,-0.3746030912959929,-0.34261783587636124,0.4150789769225457,0.2790966540673933
194,T/USDT:USDT,0.4921944513206052,-0.17096652954550515,0.022103438363336086,0.1678369967426142,-0.41405932925435185,-0.4803586129951844,0.435193642043657,0.5592378196742147
195,RNDR/USDT:USDT,0.5798442105765437,0.6231907099615961,-0.08031016927806717,-0.3320747708180484,0.48354447831932396,-0.5313103925586541,-0.5121068902566203,0.6514356402040983
196,HIGH/USDT:USDT,,0.20060605243767887,0.0,0.22722895359719314,0.2439157085848158,0.23434068099074187,0.1874697686663875,-0.27039769491458937
197,MINA/USDT:USDT,,-0.6597316280667337,0.6156991756792533,0.3808609339211521,-0.010301534090041316,-0.21744684264334657,-0.23906687466832904,0.4311223014457486
198,ASTR/USDT:USDT,,,,2.94813368358033e-14,2.0666015404519946e-14,0.27304071803061153,0.20304460114973238,0.02509174145919301
199,AGIX/USDT:USDT,-0.7460924756506825,0.4586138410607735,-0.033575851230261515,0.010136561757779616,0.27409544063547847,-0.3958044135085337,-0.3268954777618494,-0.36237463961952476
